Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,123.0,122.79142761230469,75089100
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,125.68651580810547,88651200
2021-04-06,126.5,127.12999725341797,125.6500015258789,126.20999908447266,125.99598693847656,80171300
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,127.68312072753906,83466700
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,130.13894653320312,88844600
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,132.77447509765625,106686700
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,131.0174560546875,91420000
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,134.20204162597656,91266500
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,131.80612182617188,87222800
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,134.2719268798828,89347100
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,133.93251037597656,84922400
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,134.61134338378906,94264200
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,132.88429260253906,94812300
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,133.27362060546875,68847100
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,131.71627807617188,84566500
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,134.0922393798828,78657500
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,134.49156188964844,66905100
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,134.162109375,66015800
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,133.35348510742188,107760100
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,133.253662109375,151101000
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,131.23709106445312,109713200
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,132.31524658203125,75135100
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,127.6332015991211,137564700
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,127.8827896118164,84000900
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,129.52000427246094,78128300
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,130.2100067138672,78892700
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,126.8499984741211,88071200
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,125.91000366210938,126142800
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,122.7699966430664,112172300
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,124.97000122070312,105861300
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,127.44999694824219,81806500
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,126.2699966430664,74244600
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,124.8499984741211,63342900
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,124.69000244140625,92612000
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,127.30999755859375,76857100
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,125.43000030517578,79209300
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,127.0999984741211,63092900
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,126.9000015258789,72009500
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,126.8499984741211,56575900
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,125.27999877929688,94625600
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,124.61000061035156,71232700
